date,country,city,market,product,price,unit,currency,source,collected_by
2026-06-03,ghana,tamale,market_1,riz,376.25,kg,GHS,field survey,agent_3
2026-06-03,ghana,tamale,market_5,huile,271.18,litre,GHS,field survey,agent_4
2026-06-03,ghana,tamale,market_5,sucre,143.7,kg,GHS,field survey,agent_7
2026-06-03,ghana,tamale,market_2,wheat,838.23,kg,GHS,field survey,agent_4
2026-06-03,ghana,tamale,market_2,lait,273.6,litre,GHS,field survey,agent_1
2026-06-03,ghana,tamale,market_5,œufs,942.4,douzaine,GHS,field survey,agent_2
2026-06-03,ghana,tamale,market_5,poisson,458.41,kg,GHS,field survey,agent_8
2026-06-03,ghana,tamale,market_5,haricots,829.25,kg,GHS,field survey,agent_7
2026-06-03,ghana,tamale,market_4,tomates,448.8,kg,GHS,field survey,agent_1
2026-06-03,ghana,takoradi,market_2,blé,508.18,kg,GHS,field survey,agent_2
2026-06-03,ghana,takoradi,market_5,riz,145.84,kg,GHS,field survey,agent_2
2026-06-03,ghana,takoradi,market_1,huile,356.15,litre,GHS,field survey,agent_9
2026-06-03,ghana,takoradi,market_5,sucre,898.59,kg,GHS,field survey,agent_6
2026-06-03,ghana,takoradi,market_1,wheat,338.73,kg,GHS,field survey,agent_5
2026-06-03,ghana,takoradi,market_2,lait,202.37,litre,GHS,field survey,agent_8
2026-06-03,ghana,takoradi,market_1,œufs,441.9,douzaine,GHS,field survey,agent_8
2026-06-03,ghana,takoradi,market_2,poisson,237.5,kg,GHS,field survey,agent_1
2026-06-03,ghana,takoradi,market_5,haricots,702.43,kg,GHS,field survey,agent_5
2026-06-03,ghana,takoradi,market_3,tomates,296.62,kg,GHS,field survey,agent_7
2026-06-03,ghana,cape coast,market_5,blé,675.62,kg,GHS,field survey,agent_2
2026-06-03,ghana,cape coast,market_4,riz,757.31,kg,GHS,field survey,agent_6
2026-06-03,ghana,cape coast,market_4,huile,696.91,litre,GHS,field survey,agent_5
2026-06-03,ghana,cape coast,market_5,sucre,842.99,kg,GHS,field survey,agent_6
2026-06-03,ghana,cape coast,market_1,wheat,850.43,kg,GHS,field survey,agent_8
2026-06-03,ghana,cape coast,market_4,lait,321.01,litre,GHS,field survey,agent_7
2026-06-03,ghana,cape coast,market_4,œufs,381.24,douzaine,GHS,field survey,agent_7
2026-06-03,ghana,cape coast,market_1,poisson,717.77,kg,GHS,field survey,agent_2
2026-06-03,ghana,cape coast,market_5,haricots,390.69,kg,GHS,field survey,agent_8
2026-06-03,ghana,cape coast,market_3,tomates,951.91,kg,GHS,field survey,agent_2
2026-06-03,togo,lome,market_1,blé,746.17,kg,XOF,field survey,agent_5
2026-06-03,togo,lome,market_4,riz,535.46,kg,XOF,field survey,agent_8
2026-06-03,togo,lome,market_5,huile,354.02,litre,XOF,field survey,agent_5
2026-06-03,togo,lome,market_1,sucre,192.21,kg,XOF,field survey,agent_9
2026-06-03,togo,lome,market_1,wheat,564.82,kg,XOF,field survey,agent_2
2026-06-03,togo,lome,market_5,lait,919.44,litre,XOF,field survey,agent_4
2026-06-03,togo,lome,market_2,œufs,299.44,douzaine,XOF,field survey,agent_9
2026-06-03,togo,lome,market_5,poisson,221.27,kg,XOF,field survey,agent_8
2026-06-03,togo,lome,market_2,haricots,174.05,kg,XOF,field survey,agent_8
2026-06-03,togo,lome,market_4,tomates,763.68,kg,XOF,field survey,agent_9
2026-06-03,togo,sokode,market_2,blé,187.16,kg,XOF,field survey,agent_3
2026-06-03,togo,sokode,market_5,riz,209.16,kg,XOF,field survey,agent_9
2026-06-03,togo,sokode,market_3,huile,396.87,litre,XOF,field survey,agent_7
2026-06-03,togo,sokode,market_4,sucre,257.79,kg,XOF,field survey,agent_6
2026-06-03,togo,sokode,market_5,wheat,120.87,kg,XOF,field survey,agent_9
2026-06-03,togo,sokode,market_1,lait,184.26,litre,XOF,field survey,agent_1
2026-06-03,togo,sokode,market_4,œufs,250.71,douzaine,XOF,field survey,agent_4
2026-06-03,togo,sokode,market_1,poisson,302.98,kg,XOF,field survey,agent_2
2026-06-03,togo,sokode,market_2,haricots,313.13,kg,XOF,field survey,agent_1
2026-06-03,togo,sokode,market_3,tomates,136.99,kg,XOF,field survey,agent_9
2026-06-03,togo,kara,market_2,blé,102.4,kg,XOF,field survey,agent_5
2026-06-03,togo,kara,market_3,riz,147.3,kg,XOF,field survey,agent_9
2026-06-03,togo,kara,market_2,huile,833.38,litre,XOF,field survey,agent_3
2026-06-03,togo,kara,market_4,sucre,421.23,kg,XOF,field survey,agent_9
2026-06-03,togo,kara,market_4,wheat,465.95,kg,XOF,field survey,agent_9
2026-06-03,togo,kara,market_5,lait,907.06,litre,XOF,field survey,agent_9
2026-06-03,togo,kara,market_2,œufs,180.09,douzaine,XOF,field survey,agent_7
2026-06-03,togo,kara,market_5,poisson,109.7,kg,XOF,field survey,agent_6
2026-06-03,togo,kara,market_3,haricots,476.52,kg,XOF,field survey,agent_7
2026-06-03,togo,kara,market_1,tomates,158.29,kg,XOF,field survey,agent_9
2026-06-03,togo,aného,market_1,blé,463.16,kg,XOF,field survey,agent_4
2026-06-03,togo,aného,market_5,riz,648.37,kg,XOF,field survey,agent_4
2026-06-03,togo,aného,market_1,huile,194.89,litre,XOF,field survey,agent_6
2026-06-03,togo,aného,market_3,sucre,751.56,kg,XOF,field survey,agent_7
2026-06-03,togo,aného,market_1,wheat,632.98,kg,XOF,field survey,agent_4
2026-06-03,togo,aného,market_3,lait,755.89,litre,XOF,field survey,agent_2
2026-06-03,togo,aného,market_4,œufs,110.73,douzaine,XOF,field survey,agent_2
2026-06-03,togo,aného,market_2,poisson,814.24,kg,XOF,field survey,agent_9
2026-06-03,togo,aného,market_2,haricots,204.72,kg,XOF,field survey,agent_5
2026-06-03,togo,aného,market_2,tomates,973.11,kg,XOF,field survey,agent_2
2026-06-03,togo,dapaong,market_2,blé,689.91,kg,XOF,field survey,agent_4
2026-06-03,togo,dapaong,market_3,riz,621.21,kg,XOF,field survey,agent_3
2026-06-03,togo,dapaong,market_5,huile,548.17,litre,XOF,field survey,agent_2
2026-06-03,togo,dapaong,market_5,sucre,333.67,kg,XOF,field survey,agent_9
2026-06-03,togo,dapaong,market_4,wheat,255.34,kg,XOF,field survey,agent_2
2026-06-03,togo,dapaong,market_1,lait,489.28,litre,XOF,field survey,agent_1
2026-06-03,togo,dapaong,market_2,œufs,559.77,douzaine,XOF,field survey,agent_8
2026-06-03,togo,dapaong,market_1,poisson,122.66,kg,XOF,field survey,agent_5
2026-06-03,togo,dapaong,market_4,haricots,600.49,kg,XOF,field survey,agent_4
2026-06-03,togo,dapaong,market_3,tomates,169.77,kg,XOF,field survey,agent_4
2026-06-02,benin,cotonou,market_5,blé,965.95,kg,XOF,field survey,agent_9
2026-06-02,benin,cotonou,market_3,riz,526.05,kg,XOF,field survey,agent_2
2026-06-02,benin,cotonou,market_5,huile,357.86,litre,XOF,field survey,agent_3
2026-06-02,benin,cotonou,market_5,sucre,126.52,kg,XOF,field survey,agent_7
2026-06-02,benin,cotonou,market_5,wheat,553.89,kg,XOF,field survey,agent_8
2026-06-02,benin,cotonou,market_4,lait,916.35,litre,XOF,field survey,agent_2
2026-06-02,benin,cotonou,market_3,œufs,955.58,douzaine,XOF,field survey,agent_4
2026-06-02,benin,cotonou,market_2,poisson,965.18,kg,XOF,field survey,agent_7
2026-06-02,benin,cotonou,market_2,haricots,711.81,kg,XOF,field survey,agent_4
2026-06-02,benin,cotonou,market_4,tomates,391.94,kg,XOF,field survey,agent_7
2026-06-02,benin,porto-novo,market_3,blé,412.42,kg,XOF,field survey,agent_6
2026-06-02,benin,porto-novo,market_1,riz,707.38,kg,XOF,field survey,agent_9
2026-06-02,benin,porto-novo,market_4,huile,920.68,litre,XOF,field survey,agent_8
2026-06-02,benin,porto-novo,market_3,sucre,643.45,kg,XOF,field survey,agent_6
2026-06-02,benin,porto-novo,market_1,wheat,511.47,kg,XOF,field survey,agent_1
2026-06-02,benin,porto-novo,market_4,lait,850.47,litre,XOF,field survey,agent_7
2026-06-02,benin,porto-novo,market_2,œufs,845.89,douzaine,XOF,field survey,agent_8
2026-06-02,benin,porto-novo,market_3,poisson,697.14,kg,XOF,field survey,agent_2
2026-06-02,benin,porto-novo,market_5,haricots,180.27,kg,XOF,field survey,agent_4
2026-06-02,benin,porto-novo,market_3,tomates,624.1,kg,XOF,field survey,agent_1
2026-06-02,benin,parakou,market_1,blé,826.29,kg,XOF,field survey,agent_6
2026-06-02,benin,parakou,market_4,riz,696.45,kg,XOF,field survey,agent_7
2026-06-02,benin,parakou,market_2,huile,158.02,litre,XOF,field survey,agent_2
2026-06-02,benin,parakou,market_2,sucre,156.69,kg,XOF,field survey,agent_6
2026-06-02,benin,parakou,market_3,wheat,417.2,kg,XOF,field survey,agent_7
2026-06-02,benin,parakou,market_4,lait,339.63,litre,XOF,field survey,agent_8
2026-06-02,benin,parakou,market_1,œufs,827.92,douzaine,XOF,field survey,agent_7
2026-06-02,benin,parakou,market_5,poisson,682.25,kg,XOF,field survey,agent_3
2026-06-02,benin,parakou,market_5,haricots,235.1,kg,XOF,field survey,agent_5
2026-06-02,benin,parakou,market_3,tomates,819.62,kg,XOF,field survey,agent_8
2026-06-02,benin,abomey,market_4,blé,958.75,kg,XOF,field survey,agent_2
2026-06-02,benin,abomey,market_1,riz,749.6,kg,XOF,field survey,agent_7
2026-06-02,benin,abomey,market_2,huile,890.36,litre,XOF,field survey,agent_2
2026-06-02,benin,abomey,market_4,sucre,682.97,kg,XOF,field survey,agent_9
2026-06-02,benin,abomey,market_4,wheat,637.12,kg,XOF,field survey,agent_2
2026-06-02,benin,abomey,market_5,lait,842.01,litre,XOF,field survey,agent_1
2026-06-02,benin,abomey,market_1,œufs,111.19,douzaine,XOF,field survey,agent_9
2026-06-02,benin,abomey,market_3,poisson,495.8,kg,XOF,field survey,agent_3
2026-06-02,benin,abomey,market_4,haricots,730.67,kg,XOF,field survey,agent_4
2026-06-02,benin,abomey,market_3,tomates,447.34,kg,XOF,field survey,agent_4
2026-06-02,benin,bohicon,market_2,blé,273.06,kg,XOF,field survey,agent_1
2026-06-02,benin,bohicon,market_3,riz,231.56,kg,XOF,field survey,agent_3
2026-06-02,benin,bohicon,market_1,huile,938.78,litre,XOF,field survey,agent_8
2026-06-02,benin,bohicon,market_3,sucre,699.56,kg,XOF,field survey,agent_3
2026-06-02,benin,bohicon,market_1,wheat,885.71,kg,XOF,field survey,agent_6
2026-06-02,benin,bohicon,market_1,lait,123.73,litre,XOF,field survey,agent_3
2026-06-02,benin,bohicon,market_2,œufs,739.83,douzaine,XOF,field survey,agent_6
2026-06-02,benin,bohicon,market_3,poisson,439.61,kg,XOF,field survey,agent_4
2026-06-02,benin,bohicon,market_3,haricots,297.63,kg,XOF,field survey,agent_8
2026-06-02,benin,bohicon,market_2,tomates,113.5,kg,XOF,field survey,agent_7
2026-06-02,ghana,accra,market_5,blé,919.72,kg,GHS,field survey,agent_4
2026-06-02,ghana,accra,market_4,riz,983.04,kg,GHS,field survey,agent_8
2026-06-02,ghana,accra,market_4,huile,984.29,litre,GHS,field survey,agent_6
2026-06-02,ghana,accra,market_5,sucre,649.13,kg,GHS,field survey,agent_7
2026-06-02,ghana,accra,market_5,wheat,638.69,kg,GHS,field survey,agent_6
2026-06-02,ghana,accra,market_2,lait,394.2,litre,GHS,field survey,agent_3
2026-06-02,ghana,accra,market_1,œufs,702.84,douzaine,GHS,field survey,agent_8
2026-06-02,ghana,accra,market_3,poisson,326.96,kg,GHS,field survey,agent_3
2026-06-02,ghana,accra,market_3,haricots,619.73,kg,GHS,field survey,agent_4
2026-06-02,ghana,accra,market_5,tomates,388.59,kg,GHS,field survey,agent_6
2026-06-02,ghana,kumasi,market_3,blé,570.04,kg,GHS,field survey,agent_5
2026-06-02,ghana,kumasi,market_5,riz,848.58,kg,GHS,field survey,agent_2
2026-06-02,ghana,kumasi,market_2,huile,421.05,litre,GHS,field survey,agent_1
2026-06-02,ghana,kumasi,market_3,sucre,100.56,kg,GHS,field survey,agent_6
2026-06-02,ghana,kumasi,market_4,wheat,550.13,kg,GHS,field survey,agent_8
2026-06-02,ghana,kumasi,market_3,lait,772.82,litre,GHS,field survey,agent_1
2026-06-02,ghana,kumasi,market_4,œufs,338.77,douzaine,GHS,field survey,agent_5
2026-06-02,ghana,kumasi,market_1,poisson,485.04,kg,GHS,field survey,agent_3
2026-06-02,ghana,kumasi,market_5,haricots,174.39,kg,GHS,field survey,agent_1
2026-06-02,ghana,kumasi,market_5,tomates,708.72,kg,GHS,field survey,agent_6
2026-06-02,ghana,tamale,market_3,blé,107.86,kg,GHS,field survey,agent_4
2026-06-02,ghana,tamale,market_4,riz,843.66,kg,GHS,field survey,agent_2
2026-06-02,ghana,tamale,market_2,huile,509.54,litre,GHS,field survey,agent_6
2026-06-02,ghana,tamale,market_3,sucre,596.81,kg,GHS,field survey,agent_5
2026-06-02,ghana,tamale,market_3,wheat,670.33,kg,GHS,field survey,agent_6
2026-06-02,ghana,tamale,market_1,lait,820.02,litre,GHS,field survey,agent_5
2026-06-02,ghana,tamale,market_1,œufs,813.59,douzaine,GHS,field survey,agent_2
2026-06-02,ghana,tamale,market_3,poisson,185.43,kg,GHS,field survey,agent_1
2026-06-02,ghana,tamale,market_5,haricots,538.34,kg,GHS,field survey,agent_5
2026-06-02,ghana,tamale,market_3,tomates,826.6,kg,GHS,field survey,agent_7
2026-06-02,ghana,takoradi,market_1,blé,598.56,kg,GHS,field survey,agent_5
2026-06-02,ghana,takoradi,market_5,riz,544.18,kg,GHS,field survey,agent_7
2026-06-02,ghana,takoradi,market_2,huile,808.66,litre,GHS,field survey,agent_6
2026-06-02,ghana,takoradi,market_4,sucre,970.83,kg,GHS,field survey,agent_7
2026-06-02,ghana,takoradi,market_5,wheat,754.57,kg,GHS,field survey,agent_3
2026-06-02,ghana,takoradi,market_4,lait,949.28,litre,GHS,field survey,agent_1
2026-06-02,ghana,takoradi,market_1,œufs,681.3,douzaine,GHS,field survey,agent_1
2026-06-02,ghana,takoradi,market_2,poisson,207.89,kg,GHS,field survey,agent_9
2026-06-02,ghana,takoradi,market_3,haricots,510.03,kg,GHS,field survey,agent_3
2026-06-02,ghana,takoradi,market_5,tomates,158.87,kg,GHS,field survey,agent_6
2026-06-02,ghana,cape coast,market_5,blé,413.58,kg,GHS,field survey,agent_4
2026-06-02,ghana,cape coast,market_5,riz,243.51,kg,GHS,field survey,agent_7
2026-06-02,ghana,cape coast,market_3,huile,691.73,litre,GHS,field survey,agent_7
2026-06-02,ghana,cape coast,market_5,sucre,101.53,kg,GHS,field survey,agent_5
2026-06-02,ghana,cape coast,market_4,wheat,861.61,kg,GHS,field survey,agent_9
2026-06-02,ghana,cape coast,market_2,lait,801.96,litre,GHS,field survey,agent_9
2026-06-02,ghana,cape coast,market_2,œufs,881.72,douzaine,GHS,field survey,agent_9
2026-06-02,ghana,cape coast,market_3,poisson,732.23,kg,GHS,field survey,agent_2
2026-06-02,ghana,cape coast,market_4,haricots,314.43,kg,GHS,field survey,agent_2
2026-06-02,ghana,cape coast,market_5,tomates,333.96,kg,GHS,field survey,agent_7
2026-06-02,togo,lome,market_5,blé,236.87,kg,XOF,field survey,agent_4
2026-06-02,togo,lome,market_2,riz,636.27,kg,XOF,field survey,agent_4
2026-06-02,togo,lome,market_2,huile,868.97,litre,XOF,field survey,agent_7
2026-06-02,togo,lome,market_3,sucre,191.02,kg,XOF,field survey,agent_3
2026-06-02,togo,lome,market_2,wheat,762.02,kg,XOF,field survey,agent_3
2026-06-02,togo,lome,market_3,lait,324.98,litre,XOF,field survey,agent_7
2026-06-02,togo,lome,market_4,œufs,324.15,douzaine,XOF,field survey,agent_6
2026-06-02,togo,lome,market_3,poisson,758.03,kg,XOF,field survey,agent_5
2026-06-02,togo,lome,market_5,haricots,583.44,kg,XOF,field survey,agent_6
2026-06-02,togo,lome,market_5,tomates,980.86,kg,XOF,field survey,agent_6
2026-06-02,togo,sokode,market_4,blé,678.23,kg,XOF,field survey,agent_5
2026-06-02,togo,sokode,market_1,riz,568.61,kg,XOF,field survey,agent_5
2026-06-02,togo,sokode,market_4,huile,159.08,litre,XOF,field survey,agent_4
2026-06-02,togo,sokode,market_5,sucre,394.19,kg,XOF,field survey,agent_9
2026-06-02,togo,sokode,market_2,wheat,352.59,kg,XOF,field survey,agent_9
2026-06-02,togo,sokode,market_2,lait,226.39,litre,XOF,field survey,agent_3
2026-06-02,togo,sokode,market_1,œufs,673.76,douzaine,XOF,field survey,agent_5
2026-06-02,togo,sokode,market_3,poisson,168.24,kg,XOF,field survey,agent_5
2026-06-02,togo,sokode,market_3,haricots,218.36,kg,XOF,field survey,agent_8
2026-06-02,togo,sokode,market_1,tomates,901.61,kg,XOF,field survey,agent_4
2026-06-02,togo,kara,market_4,blé,305.79,kg,XOF,field survey,agent_1
2026-06-02,togo,kara,market_5,riz,598.65,kg,XOF,field survey,agent_8
2026-06-02,togo,kara,market_5,huile,602.27,litre,XOF,field survey,agent_6
2026-06-02,togo,kara,market_4,sucre,509.13,kg,XOF,field survey,agent_3
2026-06-02,togo,kara,market_2,wheat,195.07,kg,XOF,field survey,agent_5
2026-06-02,togo,kara,market_3,lait,895.35,litre,XOF,field survey,agent_9
2026-06-02,togo,kara,market_4,œufs,613.13,douzaine,XOF,field survey,agent_1
2026-06-02,togo,kara,market_4,poisson,894.59,kg,XOF,field survey,agent_6
2026-06-02,togo,kara,market_4,haricots,517.32,kg,XOF,field survey,agent_5
2026-06-02,togo,kara,market_4,tomates,662.04,kg,XOF,field survey,agent_8
2026-06-02,togo,aného,market_2,blé,144.52,kg,XOF,field survey,agent_5
2026-06-02,togo,aného,market_5,riz,373.0,kg,XOF,field survey,agent_8
2026-06-02,togo,aného,market_3,huile,888.01,litre,XOF,field survey,agent_8
2026-06-02,togo,aného,market_1,sucre,218.11,kg,XOF,field survey,agent_9
2026-06-02,togo,aného,market_5,wheat,647.38,kg,XOF,field survey,agent_7
2026-06-02,togo,aného,market_2,lait,958.74,litre,XOF,field survey,agent_7
2026-06-02,togo,aného,market_3,œufs,101.62,douzaine,XOF,field survey,agent_9
2026-06-02,togo,aného,market_1,poisson,327.74,kg,XOF,field survey,agent_1
2026-06-02,togo,aného,market_4,haricots,669.79,kg,XOF,field survey,agent_2
2026-06-02,togo,aného,market_1,tomates,659.71,kg,XOF,field survey,agent_5
2026-06-02,togo,dapaong,market_2,blé,232.9,kg,XOF,field survey,agent_2
2026-06-02,togo,dapaong,market_4,riz,611.11,kg,XOF,field survey,agent_2
2026-06-02,togo,dapaong,market_4,huile,329.6,litre,XOF,field survey,agent_9
2026-06-02,togo,dapaong,market_4,sucre,669.97,kg,XOF,field survey,agent_2
2026-06-02,togo,dapaong,market_1,wheat,608.3,kg,XOF,field survey,agent_7
2026-06-02,togo,dapaong,market_5,lait,791.45,litre,XOF,field survey,agent_6
2026-06-02,togo,dapaong,market_4,œufs,931.21,douzaine,XOF,field survey,agent_9
2026-06-02,togo,dapaong,market_1,poisson,915.66,kg,XOF,field survey,agent_5
2026-06-02,togo,dapaong,market_3,haricots,371.09,kg,XOF,field survey,agent_8
2026-06-02,togo,dapaong,market_4,tomates,811.87,kg,XOF,field survey,agent_7
2026-06-01,benin,cotonou,market_3,blé,383.65,kg,XOF,field survey,agent_4
2026-06-01,benin,cotonou,market_4,riz,156.47,kg,XOF,field survey,agent_3
2026-06-01,benin,cotonou,market_2,huile,567.66,litre,XOF,field survey,agent_3
2026-06-01,benin,cotonou,market_2,sucre,877.61,kg,XOF,field survey,agent_1
2026-06-01,benin,cotonou,market_3,wheat,638.16,kg,XOF,field survey,agent_6
2026-06-01,benin,cotonou,market_2,lait,766.96,litre,XOF,field survey,agent_2
2026-06-01,benin,cotonou,market_1,œufs,121.72,douzaine,XOF,field survey,agent_4
2026-06-01,benin,cotonou,market_2,poisson,669.15,kg,XOF,field survey,agent_4
2026-06-01,benin,cotonou,market_4,haricots,368.28,kg,XOF,field survey,agent_6
2026-06-01,benin,cotonou,market_4,tomates,117.81,kg,XOF,field survey,agent_5
2026-06-01,benin,porto-novo,market_5,blé,552.5,kg,XOF,field survey,agent_5
2026-06-01,benin,porto-novo,market_5,riz,887.83,kg,XOF,field survey,agent_7
2026-06-01,benin,porto-novo,market_4,huile,658.59,litre,XOF,field survey,agent_5
2026-06-01,benin,porto-novo,market_3,sucre,894.17,kg,XOF,field survey,agent_2
2026-06-01,benin,porto-novo,market_4,wheat,443.94,kg,XOF,field survey,agent_3
2026-06-01,benin,porto-novo,market_4,lait,133.56,litre,XOF,field survey,agent_9
2026-06-01,benin,porto-novo,market_4,œufs,607.56,douzaine,XOF,field survey,agent_7
2026-06-01,benin,porto-novo,market_3,poisson,826.58,kg,XOF,field survey,agent_2
2026-06-01,benin,porto-novo,market_4,haricots,607.23,kg,XOF,field survey,agent_4
2026-06-01,benin,porto-novo,market_4,tomates,863.6,kg,XOF,field survey,agent_6
2026-06-01,benin,parakou,market_2,blé,381.85,kg,XOF,field survey,agent_7
2026-06-01,benin,parakou,market_1,riz,964.18,kg,XOF,field survey,agent_3
2026-06-01,benin,parakou,market_1,huile,222.82,litre,XOF,field survey,agent_4
2026-06-01,benin,parakou,market_1,sucre,575.55,kg,XOF,field survey,agent_6
2026-06-01,benin,parakou,market_3,wheat,541.85,kg,XOF,field survey,agent_2
2026-06-01,benin,parakou,market_4,lait,111.04,litre,XOF,field survey,agent_1
2026-06-01,benin,parakou,market_2,œufs,880.29,douzaine,XOF,field survey,agent_3
2026-06-01,benin,parakou,market_4,poisson,254.37,kg,XOF,field survey,agent_5
2026-06-01,benin,parakou,market_2,haricots,525.2,kg,XOF,field survey,agent_7
2026-06-01,benin,parakou,market_5,tomates,604.97,kg,XOF,field survey,agent_2
2026-06-01,benin,abomey,market_5,blé,379.0,kg,XOF,field survey,agent_2
2026-06-01,benin,abomey,market_5,riz,592.65,kg,XOF,field survey,agent_1
2026-06-01,benin,abomey,market_2,huile,407.15,litre,XOF,field survey,agent_4
2026-06-01,benin,abomey,market_3,sucre,468.61,kg,XOF,field survey,agent_1
2026-06-01,benin,abomey,market_5,wheat,892.53,kg,XOF,field survey,agent_3
2026-06-01,benin,abomey,market_5,lait,560.16,litre,XOF,field survey,agent_1
2026-06-01,benin,abomey,market_5,œufs,315.94,douzaine,XOF,field survey,agent_3
2026-06-01,benin,abomey,market_4,poisson,510.51,kg,XOF,field survey,agent_2
2026-06-01,benin,abomey,market_5,haricots,175.01,kg,XOF,field survey,agent_1
2026-06-01,benin,abomey,market_5,tomates,623.22,kg,XOF,field survey,agent_7
2026-06-01,benin,bohicon,market_2,blé,627.65,kg,XOF,field survey,agent_3
2026-06-01,benin,bohicon,market_4,riz,351.5,kg,XOF,field survey,agent_6
2026-06-01,benin,bohicon,market_1,huile,909.72,litre,XOF,field survey,agent_2
2026-06-01,benin,bohicon,market_4,sucre,426.12,kg,XOF,field survey,agent_1
2026-06-01,benin,bohicon,market_1,wheat,897.78,kg,XOF,field survey,agent_3
2026-06-01,benin,bohicon,market_3,lait,754.88,litre,XOF,field survey,agent_2
2026-06-01,benin,bohicon,market_4,œufs,222.46,douzaine,XOF,field survey,agent_9
2026-06-01,benin,bohicon,market_1,poisson,240.39,kg,XOF,field survey,agent_1
2026-06-01,benin,bohicon,market_4,haricots,791.62,kg,XOF,field survey,agent_2
2026-06-01,benin,bohicon,market_3,tomates,585.94,kg,XOF,field survey,agent_1
2026-06-01,ghana,accra,market_3,blé,683.4,kg,GHS,field survey,agent_3
2026-06-01,ghana,accra,market_3,riz,905.91,kg,GHS,field survey,agent_6
2026-06-01,ghana,accra,market_4,huile,436.63,litre,GHS,field survey,agent_8
2026-06-01,ghana,accra,market_3,sucre,585.71,kg,GHS,field survey,agent_1
2026-06-01,ghana,accra,market_1,wheat,783.95,kg,GHS,field survey,agent_8
2026-06-01,ghana,accra,market_1,lait,498.0,litre,GHS,field survey,agent_3
2026-06-01,ghana,accra,market_3,œufs,774.92,douzaine,GHS,field survey,agent_8
2026-06-01,ghana,accra,market_4,poisson,230.1,kg,GHS,field survey,agent_4
2026-06-01,ghana,accra,market_2,haricots,701.16,kg,GHS,field survey,agent_5
2026-06-01,ghana,accra,market_3,tomates,816.82,kg,GHS,field survey,agent_2
2026-06-01,ghana,kumasi,market_2,blé,945.99,kg,GHS,field survey,agent_5
2026-06-01,ghana,kumasi,market_2,riz,113.49,kg,GHS,field survey,agent_1
2026-06-01,ghana,kumasi,market_2,huile,810.55,litre,GHS,field survey,agent_9
2026-06-01,ghana,kumasi,market_1,sucre,135.37,kg,GHS,field survey,agent_5
2026-06-01,ghana,kumasi,market_2,wheat,868.67,kg,GHS,field survey,agent_5
2026-06-01,ghana,kumasi,market_3,lait,231.59,litre,GHS,field survey,agent_9
2026-06-01,ghana,kumasi,market_2,œufs,671.86,douzaine,GHS,field survey,agent_9
2026-06-01,ghana,kumasi,market_4,poisson,720.97,kg,GHS,field survey,agent_4
2026-06-01,ghana,kumasi,market_1,haricots,527.92,kg,GHS,field survey,agent_3
2026-06-01,ghana,kumasi,market_1,tomates,382.63,kg,GHS,field survey,agent_3
2026-06-01,ghana,tamale,market_3,blé,471.28,kg,GHS,field survey,agent_2
2026-06-01,ghana,tamale,market_4,riz,848.66,kg,GHS,field survey,agent_8
2026-06-01,ghana,tamale,market_1,huile,587.34,litre,GHS,field survey,agent_5
2026-06-01,ghana,tamale,market_1,sucre,142.02,kg,GHS,field survey,agent_9
2026-06-01,ghana,tamale,market_1,wheat,593.48,kg,GHS,field survey,agent_4
2026-06-01,ghana,tamale,market_5,lait,838.64,litre,GHS,field survey,agent_5
2026-06-01,ghana,tamale,market_2,œufs,881.17,douzaine,GHS,field survey,agent_2
2026-06-01,ghana,tamale,market_5,poisson,659.06,kg,GHS,field survey,agent_8
2026-06-01,ghana,tamale,market_1,haricots,234.5,kg,GHS,field survey,agent_7
2026-06-01,ghana,tamale,market_1,tomates,786.98,kg,GHS,field survey,agent_7
2026-06-01,ghana,takoradi,market_4,blé,722.81,kg,GHS,field survey,agent_5
2026-06-01,ghana,takoradi,market_2,riz,204.48,kg,GHS,field survey,agent_4
2026-06-01,ghana,takoradi,market_5,huile,341.8,litre,GHS,field survey,agent_1
2026-06-01,ghana,takoradi,market_4,sucre,751.94,kg,GHS,field survey,agent_1
2026-06-01,ghana,takoradi,market_4,wheat,383.21,kg,GHS,field survey,agent_8
2026-06-01,ghana,takoradi,market_2,lait,265.04,litre,GHS,field survey,agent_4
2026-06-01,ghana,takoradi,market_5,œufs,598.58,douzaine,GHS,field survey,agent_1
2026-06-01,ghana,takoradi,market_2,poisson,286.94,kg,GHS,field survey,agent_7
2026-06-01,ghana,takoradi,market_1,haricots,455.25,kg,GHS,field survey,agent_8
2026-06-01,ghana,takoradi,market_2,tomates,298.87,kg,GHS,field survey,agent_9
2026-06-01,ghana,cape coast,market_5,blé,309.03,kg,GHS,field survey,agent_5
2026-06-01,ghana,cape coast,market_4,riz,640.76,kg,GHS,field survey,agent_7
2026-06-01,ghana,cape coast,market_4,huile,939.26,litre,GHS,field survey,agent_2
2026-06-01,ghana,cape coast,market_5,sucre,561.67,kg,GHS,field survey,agent_2
2026-06-01,ghana,cape coast,market_2,wheat,320.5,kg,GHS,field survey,agent_6
2026-06-01,ghana,cape coast,market_1,lait,234.66,litre,GHS,field survey,agent_1
2026-06-01,ghana,cape coast,market_1,œufs,939.75,douzaine,GHS,field survey,agent_1
2026-06-01,ghana,cape coast,market_3,poisson,289.71,kg,GHS,field survey,agent_3
2026-06-01,ghana,cape coast,market_3,haricots,811.54,kg,GHS,field survey,agent_5
