date,country,city,market,product,price,unit,currency,source,collected_by
2026-06-02,ghana,takoradi,market_5,blé,797.25,kg,GHS,field survey,agent_3
2026-06-02,ghana,takoradi,market_1,riz,146.87,kg,GHS,field survey,agent_2
2026-06-02,ghana,takoradi,market_3,huile,463.74,litre,GHS,field survey,agent_9
2026-06-02,ghana,takoradi,market_1,sucre,101.15,kg,GHS,field survey,agent_4
2026-06-02,ghana,takoradi,market_1,wheat,688.69,kg,GHS,field survey,agent_8
2026-06-02,ghana,takoradi,market_5,lait,974.64,litre,GHS,field survey,agent_6
2026-06-02,ghana,takoradi,market_1,œufs,617.27,douzaine,GHS,field survey,agent_6
2026-06-02,ghana,takoradi,market_1,poisson,154.58,kg,GHS,field survey,agent_8
2026-06-02,ghana,takoradi,market_2,haricots,181.99,kg,GHS,field survey,agent_2
2026-06-02,ghana,takoradi,market_4,tomates,947.77,kg,GHS,field survey,agent_7
2026-06-02,ghana,cape coast,market_4,blé,454.26,kg,GHS,field survey,agent_4
2026-06-02,ghana,cape coast,market_3,riz,125.62,kg,GHS,field survey,agent_7
2026-06-02,ghana,cape coast,market_2,huile,101.98,litre,GHS,field survey,agent_2
2026-06-02,ghana,cape coast,market_5,sucre,861.66,kg,GHS,field survey,agent_9
2026-06-02,ghana,cape coast,market_1,wheat,389.73,kg,GHS,field survey,agent_2
2026-06-02,ghana,cape coast,market_3,lait,741.93,litre,GHS,field survey,agent_9
2026-06-02,ghana,cape coast,market_5,œufs,373.58,douzaine,GHS,field survey,agent_5
2026-06-02,ghana,cape coast,market_3,poisson,808.24,kg,GHS,field survey,agent_3
2026-06-02,ghana,cape coast,market_1,haricots,372.41,kg,GHS,field survey,agent_3
2026-06-02,ghana,cape coast,market_5,tomates,386.02,kg,GHS,field survey,agent_3
2026-06-02,togo,lome,market_5,blé,240.89,kg,XOF,field survey,agent_4
2026-06-02,togo,lome,market_4,riz,461.11,kg,XOF,field survey,agent_2
2026-06-02,togo,lome,market_4,huile,380.71,litre,XOF,field survey,agent_1
2026-06-02,togo,lome,market_1,sucre,608.88,kg,XOF,field survey,agent_2
2026-06-02,togo,lome,market_5,wheat,198.27,kg,XOF,field survey,agent_5
2026-06-02,togo,lome,market_5,lait,120.03,litre,XOF,field survey,agent_7
2026-06-02,togo,lome,market_5,œufs,530.99,douzaine,XOF,field survey,agent_5
2026-06-02,togo,lome,market_3,poisson,529.23,kg,XOF,field survey,agent_2
2026-06-02,togo,lome,market_2,haricots,819.25,kg,XOF,field survey,agent_5
2026-06-02,togo,lome,market_1,tomates,337.26,kg,XOF,field survey,agent_9
2026-06-02,togo,sokode,market_4,blé,227.57,kg,XOF,field survey,agent_7
2026-06-02,togo,sokode,market_3,riz,560.9,kg,XOF,field survey,agent_9
2026-06-02,togo,sokode,market_3,huile,433.84,litre,XOF,field survey,agent_2
2026-06-02,togo,sokode,market_4,sucre,776.29,kg,XOF,field survey,agent_7
2026-06-02,togo,sokode,market_3,wheat,555.39,kg,XOF,field survey,agent_9
2026-06-02,togo,sokode,market_3,lait,960.5,litre,XOF,field survey,agent_2
2026-06-02,togo,sokode,market_4,œufs,439.74,douzaine,XOF,field survey,agent_1
2026-06-02,togo,sokode,market_4,poisson,563.81,kg,XOF,field survey,agent_4
2026-06-02,togo,sokode,market_5,haricots,878.5,kg,XOF,field survey,agent_1
2026-06-02,togo,sokode,market_3,tomates,529.93,kg,XOF,field survey,agent_9
2026-06-02,togo,kara,market_3,blé,309.8,kg,XOF,field survey,agent_9
2026-06-02,togo,kara,market_5,riz,406.22,kg,XOF,field survey,agent_3
2026-06-02,togo,kara,market_1,huile,489.49,litre,XOF,field survey,agent_7
2026-06-02,togo,kara,market_1,sucre,632.41,kg,XOF,field survey,agent_7
2026-06-02,togo,kara,market_2,wheat,408.17,kg,XOF,field survey,agent_2
2026-06-02,togo,kara,market_1,lait,398.88,litre,XOF,field survey,agent_2
2026-06-02,togo,kara,market_5,œufs,481.53,douzaine,XOF,field survey,agent_5
2026-06-02,togo,kara,market_5,poisson,706.35,kg,XOF,field survey,agent_7
2026-06-02,togo,kara,market_3,haricots,133.28,kg,XOF,field survey,agent_3
2026-06-02,togo,kara,market_3,tomates,370.79,kg,XOF,field survey,agent_2
2026-06-02,togo,aného,market_4,blé,385.96,kg,XOF,field survey,agent_8
2026-06-02,togo,aného,market_1,riz,763.81,kg,XOF,field survey,agent_2
2026-06-02,togo,aného,market_2,huile,551.1,litre,XOF,field survey,agent_3
2026-06-02,togo,aného,market_5,sucre,310.04,kg,XOF,field survey,agent_1
2026-06-02,togo,aného,market_3,wheat,849.81,kg,XOF,field survey,agent_2
2026-06-02,togo,aného,market_4,lait,291.14,litre,XOF,field survey,agent_7
2026-06-02,togo,aného,market_3,œufs,123.39,douzaine,XOF,field survey,agent_1
2026-06-02,togo,aného,market_2,poisson,742.55,kg,XOF,field survey,agent_2
2026-06-02,togo,aného,market_1,haricots,321.48,kg,XOF,field survey,agent_7
2026-06-02,togo,aného,market_2,tomates,517.88,kg,XOF,field survey,agent_9
2026-06-02,togo,dapaong,market_3,blé,231.5,kg,XOF,field survey,agent_3
2026-06-02,togo,dapaong,market_3,riz,810.79,kg,XOF,field survey,agent_3
2026-06-02,togo,dapaong,market_3,huile,393.12,litre,XOF,field survey,agent_1
2026-06-02,togo,dapaong,market_5,sucre,109.79,kg,XOF,field survey,agent_9
2026-06-02,togo,dapaong,market_3,wheat,319.58,kg,XOF,field survey,agent_6
2026-06-02,togo,dapaong,market_2,lait,136.79,litre,XOF,field survey,agent_8
2026-06-02,togo,dapaong,market_4,œufs,876.48,douzaine,XOF,field survey,agent_7
2026-06-02,togo,dapaong,market_3,poisson,577.34,kg,XOF,field survey,agent_6
2026-06-02,togo,dapaong,market_3,haricots,390.62,kg,XOF,field survey,agent_4
2026-06-02,togo,dapaong,market_5,tomates,691.91,kg,XOF,field survey,agent_9
2026-06-01,benin,cotonou,market_4,blé,595.93,kg,XOF,field survey,agent_9
2026-06-01,benin,cotonou,market_4,riz,920.57,kg,XOF,field survey,agent_4
2026-06-01,benin,cotonou,market_3,huile,821.25,litre,XOF,field survey,agent_8
2026-06-01,benin,cotonou,market_3,sucre,650.89,kg,XOF,field survey,agent_8
2026-06-01,benin,cotonou,market_5,wheat,675.3,kg,XOF,field survey,agent_3
2026-06-01,benin,cotonou,market_2,lait,951.66,litre,XOF,field survey,agent_2
2026-06-01,benin,cotonou,market_1,œufs,423.78,douzaine,XOF,field survey,agent_8
2026-06-01,benin,cotonou,market_1,poisson,958.93,kg,XOF,field survey,agent_6
2026-06-01,benin,cotonou,market_3,haricots,343.7,kg,XOF,field survey,agent_6
2026-06-01,benin,cotonou,market_2,tomates,474.19,kg,XOF,field survey,agent_8
2026-06-01,benin,porto-novo,market_2,blé,381.26,kg,XOF,field survey,agent_7
2026-06-01,benin,porto-novo,market_3,riz,632.86,kg,XOF,field survey,agent_6
2026-06-01,benin,porto-novo,market_3,huile,733.09,litre,XOF,field survey,agent_7
2026-06-01,benin,porto-novo,market_2,sucre,584.42,kg,XOF,field survey,agent_9
2026-06-01,benin,porto-novo,market_2,wheat,550.95,kg,XOF,field survey,agent_5
2026-06-01,benin,porto-novo,market_4,lait,924.58,litre,XOF,field survey,agent_1
2026-06-01,benin,porto-novo,market_4,œufs,343.12,douzaine,XOF,field survey,agent_5
2026-06-01,benin,porto-novo,market_1,poisson,522.01,kg,XOF,field survey,agent_1
2026-06-01,benin,porto-novo,market_4,haricots,304.82,kg,XOF,field survey,agent_4
2026-06-01,benin,porto-novo,market_1,tomates,508.35,kg,XOF,field survey,agent_9
2026-06-01,benin,parakou,market_3,blé,295.43,kg,XOF,field survey,agent_4
2026-06-01,benin,parakou,market_1,riz,171.3,kg,XOF,field survey,agent_7
2026-06-01,benin,parakou,market_3,huile,977.21,litre,XOF,field survey,agent_7
2026-06-01,benin,parakou,market_1,sucre,166.98,kg,XOF,field survey,agent_6
2026-06-01,benin,parakou,market_3,wheat,316.99,kg,XOF,field survey,agent_9
2026-06-01,benin,parakou,market_5,lait,625.16,litre,XOF,field survey,agent_8
2026-06-01,benin,parakou,market_5,œufs,240.63,douzaine,XOF,field survey,agent_1
2026-06-01,benin,parakou,market_1,poisson,480.12,kg,XOF,field survey,agent_4
2026-06-01,benin,parakou,market_1,haricots,369.02,kg,XOF,field survey,agent_9
2026-06-01,benin,parakou,market_5,tomates,582.27,kg,XOF,field survey,agent_5
2026-06-01,benin,abomey,market_5,blé,193.27,kg,XOF,field survey,agent_9
2026-06-01,benin,abomey,market_3,riz,437.59,kg,XOF,field survey,agent_1
2026-06-01,benin,abomey,market_4,huile,535.03,litre,XOF,field survey,agent_2
2026-06-01,benin,abomey,market_1,sucre,344.97,kg,XOF,field survey,agent_1
2026-06-01,benin,abomey,market_5,wheat,544.54,kg,XOF,field survey,agent_6
2026-06-01,benin,abomey,market_2,lait,828.01,litre,XOF,field survey,agent_8
2026-06-01,benin,abomey,market_4,œufs,877.52,douzaine,XOF,field survey,agent_5
2026-06-01,benin,abomey,market_2,poisson,484.19,kg,XOF,field survey,agent_2
2026-06-01,benin,abomey,market_2,haricots,115.04,kg,XOF,field survey,agent_9
2026-06-01,benin,abomey,market_1,tomates,883.28,kg,XOF,field survey,agent_8
2026-06-01,benin,bohicon,market_5,blé,863.62,kg,XOF,field survey,agent_4
2026-06-01,benin,bohicon,market_2,riz,885.95,kg,XOF,field survey,agent_9
2026-06-01,benin,bohicon,market_1,huile,392.31,litre,XOF,field survey,agent_9
2026-06-01,benin,bohicon,market_2,sucre,835.98,kg,XOF,field survey,agent_9
2026-06-01,benin,bohicon,market_4,wheat,308.65,kg,XOF,field survey,agent_9
2026-06-01,benin,bohicon,market_2,lait,753.33,litre,XOF,field survey,agent_3
2026-06-01,benin,bohicon,market_1,œufs,977.9,douzaine,XOF,field survey,agent_1
2026-06-01,benin,bohicon,market_4,poisson,547.69,kg,XOF,field survey,agent_8
2026-06-01,benin,bohicon,market_2,haricots,711.54,kg,XOF,field survey,agent_1
2026-06-01,benin,bohicon,market_3,tomates,915.02,kg,XOF,field survey,agent_5
2026-06-01,ghana,accra,market_1,blé,488.92,kg,GHS,field survey,agent_2
2026-06-01,ghana,accra,market_1,riz,706.75,kg,GHS,field survey,agent_1
2026-06-01,ghana,accra,market_5,huile,981.15,litre,GHS,field survey,agent_4
2026-06-01,ghana,accra,market_5,sucre,844.91,kg,GHS,field survey,agent_6
2026-06-01,ghana,accra,market_3,wheat,772.43,kg,GHS,field survey,agent_4
2026-06-01,ghana,accra,market_2,lait,757.77,litre,GHS,field survey,agent_2
2026-06-01,ghana,accra,market_1,œufs,220.66,douzaine,GHS,field survey,agent_8
2026-06-01,ghana,accra,market_3,poisson,346.2,kg,GHS,field survey,agent_4
2026-06-01,ghana,accra,market_3,haricots,371.56,kg,GHS,field survey,agent_1
2026-06-01,ghana,accra,market_3,tomates,333.26,kg,GHS,field survey,agent_5
2026-06-01,ghana,kumasi,market_3,blé,279.37,kg,GHS,field survey,agent_3
2026-06-01,ghana,kumasi,market_4,riz,403.1,kg,GHS,field survey,agent_4
2026-06-01,ghana,kumasi,market_5,huile,757.45,litre,GHS,field survey,agent_2
2026-06-01,ghana,kumasi,market_5,sucre,325.8,kg,GHS,field survey,agent_2
2026-06-01,ghana,kumasi,market_1,wheat,114.81,kg,GHS,field survey,agent_2
2026-06-01,ghana,kumasi,market_1,lait,329.16,litre,GHS,field survey,agent_9
2026-06-01,ghana,kumasi,market_4,œufs,135.45,douzaine,GHS,field survey,agent_6
2026-06-01,ghana,kumasi,market_4,poisson,974.42,kg,GHS,field survey,agent_9
2026-06-01,ghana,kumasi,market_4,haricots,362.45,kg,GHS,field survey,agent_8
2026-06-01,ghana,kumasi,market_3,tomates,386.53,kg,GHS,field survey,agent_6
2026-06-01,ghana,tamale,market_5,blé,842.3,kg,GHS,field survey,agent_3
2026-06-01,ghana,tamale,market_1,riz,654.85,kg,GHS,field survey,agent_1
2026-06-01,ghana,tamale,market_3,huile,111.79,litre,GHS,field survey,agent_9
2026-06-01,ghana,tamale,market_2,sucre,292.88,kg,GHS,field survey,agent_8
2026-06-01,ghana,tamale,market_1,wheat,858.03,kg,GHS,field survey,agent_7
2026-06-01,ghana,tamale,market_5,lait,929.33,litre,GHS,field survey,agent_8
2026-06-01,ghana,tamale,market_3,œufs,596.91,douzaine,GHS,field survey,agent_5
2026-06-01,ghana,tamale,market_1,poisson,741.02,kg,GHS,field survey,agent_3
2026-06-01,ghana,tamale,market_1,haricots,589.61,kg,GHS,field survey,agent_3
2026-06-01,ghana,tamale,market_4,tomates,287.55,kg,GHS,field survey,agent_1
2026-06-01,ghana,takoradi,market_1,blé,570.84,kg,GHS,field survey,agent_2
2026-06-01,ghana,takoradi,market_4,riz,554.46,kg,GHS,field survey,agent_8
2026-06-01,ghana,takoradi,market_3,huile,252.72,litre,GHS,field survey,agent_4
2026-06-01,ghana,takoradi,market_5,sucre,488.5,kg,GHS,field survey,agent_9
2026-06-01,ghana,takoradi,market_3,wheat,357.67,kg,GHS,field survey,agent_1
2026-06-01,ghana,takoradi,market_4,lait,467.35,litre,GHS,field survey,agent_7
2026-06-01,ghana,takoradi,market_1,œufs,635.26,douzaine,GHS,field survey,agent_5
2026-06-01,ghana,takoradi,market_2,poisson,398.64,kg,GHS,field survey,agent_4
2026-06-01,ghana,takoradi,market_2,haricots,965.54,kg,GHS,field survey,agent_1
2026-06-01,ghana,takoradi,market_3,tomates,491.3,kg,GHS,field survey,agent_6
2026-06-01,ghana,cape coast,market_4,blé,176.66,kg,GHS,field survey,agent_6
2026-06-01,ghana,cape coast,market_2,riz,266.46,kg,GHS,field survey,agent_7
2026-06-01,ghana,cape coast,market_5,huile,732.68,litre,GHS,field survey,agent_9
2026-06-01,ghana,cape coast,market_5,sucre,839.86,kg,GHS,field survey,agent_5
2026-06-01,ghana,cape coast,market_3,wheat,243.71,kg,GHS,field survey,agent_5
2026-06-01,ghana,cape coast,market_2,lait,546.88,litre,GHS,field survey,agent_3
2026-06-01,ghana,cape coast,market_4,œufs,159.57,douzaine,GHS,field survey,agent_4
2026-06-01,ghana,cape coast,market_4,poisson,742.27,kg,GHS,field survey,agent_8
2026-06-01,ghana,cape coast,market_2,haricots,549.53,kg,GHS,field survey,agent_2
2026-06-01,ghana,cape coast,market_5,tomates,204.17,kg,GHS,field survey,agent_7
2026-06-01,togo,lome,market_5,blé,987.56,kg,XOF,field survey,agent_9
2026-06-01,togo,lome,market_2,riz,965.96,kg,XOF,field survey,agent_7
2026-06-01,togo,lome,market_2,huile,502.13,litre,XOF,field survey,agent_3
2026-06-01,togo,lome,market_2,sucre,703.24,kg,XOF,field survey,agent_7
2026-06-01,togo,lome,market_5,wheat,535.2,kg,XOF,field survey,agent_7
2026-06-01,togo,lome,market_1,lait,777.49,litre,XOF,field survey,agent_1
2026-06-01,togo,lome,market_2,œufs,220.78,douzaine,XOF,field survey,agent_5
2026-06-01,togo,lome,market_4,poisson,226.95,kg,XOF,field survey,agent_9
2026-06-01,togo,lome,market_1,haricots,507.54,kg,XOF,field survey,agent_9
2026-06-01,togo,lome,market_3,tomates,144.62,kg,XOF,field survey,agent_1
2026-06-01,togo,sokode,market_3,blé,361.11,kg,XOF,field survey,agent_8
2026-06-01,togo,sokode,market_4,riz,499.59,kg,XOF,field survey,agent_5
2026-06-01,togo,sokode,market_1,huile,458.96,litre,XOF,field survey,agent_2
2026-06-01,togo,sokode,market_4,sucre,745.28,kg,XOF,field survey,agent_1
2026-06-01,togo,sokode,market_4,wheat,908.5,kg,XOF,field survey,agent_1
2026-06-01,togo,sokode,market_1,lait,930.41,litre,XOF,field survey,agent_1
2026-06-01,togo,sokode,market_5,œufs,626.31,douzaine,XOF,field survey,agent_1
2026-06-01,togo,sokode,market_5,poisson,240.7,kg,XOF,field survey,agent_2
2026-06-01,togo,sokode,market_1,haricots,543.71,kg,XOF,field survey,agent_2
2026-06-01,togo,sokode,market_2,tomates,514.61,kg,XOF,field survey,agent_7
2026-06-01,togo,kara,market_5,blé,262.41,kg,XOF,field survey,agent_7
2026-06-01,togo,kara,market_5,riz,862.08,kg,XOF,field survey,agent_7
2026-06-01,togo,kara,market_4,huile,908.23,litre,XOF,field survey,agent_8
2026-06-01,togo,kara,market_2,sucre,918.5,kg,XOF,field survey,agent_9
2026-06-01,togo,kara,market_3,wheat,652.75,kg,XOF,field survey,agent_7
2026-06-01,togo,kara,market_2,lait,861.95,litre,XOF,field survey,agent_2
2026-06-01,togo,kara,market_1,œufs,166.07,douzaine,XOF,field survey,agent_6
2026-06-01,togo,kara,market_3,poisson,731.57,kg,XOF,field survey,agent_1
2026-06-01,togo,kara,market_3,haricots,483.65,kg,XOF,field survey,agent_7
2026-06-01,togo,kara,market_4,tomates,458.2,kg,XOF,field survey,agent_6
2026-06-01,togo,aného,market_2,blé,101.82,kg,XOF,field survey,agent_9
2026-06-01,togo,aného,market_5,riz,714.52,kg,XOF,field survey,agent_4
2026-06-01,togo,aného,market_2,huile,741.69,litre,XOF,field survey,agent_4
2026-06-01,togo,aného,market_2,sucre,567.06,kg,XOF,field survey,agent_1
2026-06-01,togo,aného,market_5,wheat,385.61,kg,XOF,field survey,agent_5
2026-06-01,togo,aného,market_1,lait,407.34,litre,XOF,field survey,agent_8
2026-06-01,togo,aného,market_4,œufs,855.85,douzaine,XOF,field survey,agent_2
2026-06-01,togo,aného,market_2,poisson,760.82,kg,XOF,field survey,agent_8
2026-06-01,togo,aného,market_5,haricots,629.16,kg,XOF,field survey,agent_6
2026-06-01,togo,aného,market_5,tomates,992.97,kg,XOF,field survey,agent_9
2026-06-01,togo,dapaong,market_1,blé,193.14,kg,XOF,field survey,agent_8
2026-06-01,togo,dapaong,market_1,riz,124.66,kg,XOF,field survey,agent_7
2026-06-01,togo,dapaong,market_2,huile,517.58,litre,XOF,field survey,agent_2
2026-06-01,togo,dapaong,market_3,sucre,542.75,kg,XOF,field survey,agent_3
2026-06-01,togo,dapaong,market_5,wheat,523.1,kg,XOF,field survey,agent_4
2026-06-01,togo,dapaong,market_2,lait,418.71,litre,XOF,field survey,agent_4
2026-06-01,togo,dapaong,market_1,œufs,984.94,douzaine,XOF,field survey,agent_8
2026-06-01,togo,dapaong,market_5,poisson,482.83,kg,XOF,field survey,agent_1
2026-06-01,togo,dapaong,market_5,haricots,449.24,kg,XOF,field survey,agent_3
2026-06-01,togo,dapaong,market_5,tomates,869.24,kg,XOF,field survey,agent_8
2026-05-31,benin,cotonou,market_2,blé,801.28,kg,XOF,field survey,agent_3
2026-05-31,benin,cotonou,market_2,riz,645.86,kg,XOF,field survey,agent_1
2026-05-31,benin,cotonou,market_2,huile,935.94,litre,XOF,field survey,agent_6
2026-05-31,benin,cotonou,market_1,sucre,962.85,kg,XOF,field survey,agent_4
2026-05-31,benin,cotonou,market_5,wheat,243.59,kg,XOF,field survey,agent_4
2026-05-31,benin,cotonou,market_5,lait,913.69,litre,XOF,field survey,agent_9
2026-05-31,benin,cotonou,market_3,œufs,164.78,douzaine,XOF,field survey,agent_7
2026-05-31,benin,cotonou,market_3,poisson,880.29,kg,XOF,field survey,agent_4
2026-05-31,benin,cotonou,market_5,haricots,541.7,kg,XOF,field survey,agent_1
2026-05-31,benin,cotonou,market_3,tomates,249.61,kg,XOF,field survey,agent_4
2026-05-31,benin,porto-novo,market_1,blé,937.71,kg,XOF,field survey,agent_8
2026-05-31,benin,porto-novo,market_1,riz,672.92,kg,XOF,field survey,agent_9
2026-05-31,benin,porto-novo,market_2,huile,548.85,litre,XOF,field survey,agent_9
2026-05-31,benin,porto-novo,market_2,sucre,822.39,kg,XOF,field survey,agent_1
2026-05-31,benin,porto-novo,market_3,wheat,662.58,kg,XOF,field survey,agent_6
2026-05-31,benin,porto-novo,market_5,lait,785.96,litre,XOF,field survey,agent_2
2026-05-31,benin,porto-novo,market_4,œufs,405.85,douzaine,XOF,field survey,agent_2
2026-05-31,benin,porto-novo,market_5,poisson,127.13,kg,XOF,field survey,agent_2
2026-05-31,benin,porto-novo,market_2,haricots,595.41,kg,XOF,field survey,agent_5
2026-05-31,benin,porto-novo,market_3,tomates,790.23,kg,XOF,field survey,agent_6
2026-05-31,benin,parakou,market_1,blé,121.06,kg,XOF,field survey,agent_7
2026-05-31,benin,parakou,market_3,riz,562.1,kg,XOF,field survey,agent_4
2026-05-31,benin,parakou,market_1,huile,367.94,litre,XOF,field survey,agent_2
2026-05-31,benin,parakou,market_1,sucre,739.06,kg,XOF,field survey,agent_2
2026-05-31,benin,parakou,market_2,wheat,234.34,kg,XOF,field survey,agent_8
2026-05-31,benin,parakou,market_2,lait,255.49,litre,XOF,field survey,agent_7
2026-05-31,benin,parakou,market_2,œufs,538.51,douzaine,XOF,field survey,agent_5
2026-05-31,benin,parakou,market_1,poisson,319.28,kg,XOF,field survey,agent_5
2026-05-31,benin,parakou,market_5,haricots,922.74,kg,XOF,field survey,agent_4
2026-05-31,benin,parakou,market_4,tomates,742.57,kg,XOF,field survey,agent_3
2026-05-31,benin,abomey,market_3,blé,911.43,kg,XOF,field survey,agent_5
2026-05-31,benin,abomey,market_5,riz,191.56,kg,XOF,field survey,agent_2
2026-05-31,benin,abomey,market_4,huile,440.26,litre,XOF,field survey,agent_4
2026-05-31,benin,abomey,market_5,sucre,532.57,kg,XOF,field survey,agent_7
2026-05-31,benin,abomey,market_5,wheat,970.12,kg,XOF,field survey,agent_3
2026-05-31,benin,abomey,market_2,lait,390.66,litre,XOF,field survey,agent_4
2026-05-31,benin,abomey,market_3,œufs,579.69,douzaine,XOF,field survey,agent_7
2026-05-31,benin,abomey,market_4,poisson,520.75,kg,XOF,field survey,agent_8
2026-05-31,benin,abomey,market_5,haricots,620.6,kg,XOF,field survey,agent_9
2026-05-31,benin,abomey,market_1,tomates,235.39,kg,XOF,field survey,agent_3
2026-05-31,benin,bohicon,market_3,blé,944.73,kg,XOF,field survey,agent_4
2026-05-31,benin,bohicon,market_2,riz,675.06,kg,XOF,field survey,agent_8
2026-05-31,benin,bohicon,market_3,huile,253.86,litre,XOF,field survey,agent_1
2026-05-31,benin,bohicon,market_5,sucre,685.32,kg,XOF,field survey,agent_5
2026-05-31,benin,bohicon,market_2,wheat,416.3,kg,XOF,field survey,agent_9
2026-05-31,benin,bohicon,market_4,lait,256.17,litre,XOF,field survey,agent_2
2026-05-31,benin,bohicon,market_5,œufs,140.65,douzaine,XOF,field survey,agent_9
2026-05-31,benin,bohicon,market_5,poisson,881.07,kg,XOF,field survey,agent_4
2026-05-31,benin,bohicon,market_5,haricots,751.94,kg,XOF,field survey,agent_6
2026-05-31,benin,bohicon,market_4,tomates,722.49,kg,XOF,field survey,agent_8
2026-05-31,ghana,accra,market_4,blé,812.78,kg,GHS,field survey,agent_8
2026-05-31,ghana,accra,market_4,riz,566.92,kg,GHS,field survey,agent_2
2026-05-31,ghana,accra,market_4,huile,172.36,litre,GHS,field survey,agent_5
2026-05-31,ghana,accra,market_1,sucre,212.9,kg,GHS,field survey,agent_5
2026-05-31,ghana,accra,market_5,wheat,350.85,kg,GHS,field survey,agent_4
2026-05-31,ghana,accra,market_1,lait,268.82,litre,GHS,field survey,agent_2
2026-05-31,ghana,accra,market_2,œufs,115.54,douzaine,GHS,field survey,agent_7
2026-05-31,ghana,accra,market_1,poisson,650.46,kg,GHS,field survey,agent_7
2026-05-31,ghana,accra,market_1,haricots,364.47,kg,GHS,field survey,agent_2
2026-05-31,ghana,accra,market_5,tomates,198.9,kg,GHS,field survey,agent_1
2026-05-31,ghana,kumasi,market_2,blé,528.85,kg,GHS,field survey,agent_5
2026-05-31,ghana,kumasi,market_1,riz,266.98,kg,GHS,field survey,agent_4
2026-05-31,ghana,kumasi,market_4,huile,261.57,litre,GHS,field survey,agent_5
2026-05-31,ghana,kumasi,market_4,sucre,420.3,kg,GHS,field survey,agent_7
2026-05-31,ghana,kumasi,market_1,wheat,922.37,kg,GHS,field survey,agent_7
2026-05-31,ghana,kumasi,market_3,lait,148.93,litre,GHS,field survey,agent_6
2026-05-31,ghana,kumasi,market_4,œufs,884.89,douzaine,GHS,field survey,agent_9
2026-05-31,ghana,kumasi,market_1,poisson,364.48,kg,GHS,field survey,agent_9
2026-05-31,ghana,kumasi,market_2,haricots,770.17,kg,GHS,field survey,agent_5
2026-05-31,ghana,kumasi,market_1,tomates,767.81,kg,GHS,field survey,agent_9
2026-05-31,ghana,tamale,market_1,blé,948.16,kg,GHS,field survey,agent_1
2026-05-31,ghana,tamale,market_1,riz,448.14,kg,GHS,field survey,agent_6
2026-05-31,ghana,tamale,market_3,huile,302.85,litre,GHS,field survey,agent_2
2026-05-31,ghana,tamale,market_4,sucre,636.0,kg,GHS,field survey,agent_9
2026-05-31,ghana,tamale,market_2,wheat,408.48,kg,GHS,field survey,agent_1
2026-05-31,ghana,tamale,market_4,lait,196.31,litre,GHS,field survey,agent_7
2026-05-31,ghana,tamale,market_3,œufs,227.94,douzaine,GHS,field survey,agent_6
2026-05-31,ghana,tamale,market_2,poisson,513.0,kg,GHS,field survey,agent_5
2026-05-31,ghana,tamale,market_4,haricots,769.31,kg,GHS,field survey,agent_6
2026-05-31,ghana,tamale,market_2,tomates,543.4,kg,GHS,field survey,agent_9
2026-05-31,ghana,takoradi,market_2,blé,520.47,kg,GHS,field survey,agent_1
2026-05-31,ghana,takoradi,market_5,riz,467.87,kg,GHS,field survey,agent_3
2026-05-31,ghana,takoradi,market_1,huile,180.14,litre,GHS,field survey,agent_5
2026-05-31,ghana,takoradi,market_4,sucre,966.71,kg,GHS,field survey,agent_5
2026-05-31,ghana,takoradi,market_5,wheat,399.77,kg,GHS,field survey,agent_7
2026-05-31,ghana,takoradi,market_3,lait,484.61,litre,GHS,field survey,agent_9
2026-05-31,ghana,takoradi,market_2,œufs,239.25,douzaine,GHS,field survey,agent_1
2026-05-31,ghana,takoradi,market_3,poisson,247.12,kg,GHS,field survey,agent_6
2026-05-31,ghana,takoradi,market_2,haricots,180.53,kg,GHS,field survey,agent_3
2026-05-31,ghana,takoradi,market_2,tomates,627.88,kg,GHS,field survey,agent_2
2026-05-31,ghana,cape coast,market_4,blé,461.05,kg,GHS,field survey,agent_1
2026-05-31,ghana,cape coast,market_5,riz,740.16,kg,GHS,field survey,agent_4
2026-05-31,ghana,cape coast,market_4,huile,165.06,litre,GHS,field survey,agent_5
2026-05-31,ghana,cape coast,market_3,sucre,432.2,kg,GHS,field survey,agent_9
2026-05-31,ghana,cape coast,market_1,wheat,930.55,kg,GHS,field survey,agent_9
2026-05-31,ghana,cape coast,market_1,lait,957.3,litre,GHS,field survey,agent_6
2026-05-31,ghana,cape coast,market_1,œufs,745.58,douzaine,GHS,field survey,agent_9
2026-05-31,ghana,cape coast,market_5,poisson,671.69,kg,GHS,field survey,agent_6
2026-05-31,ghana,cape coast,market_4,haricots,547.24,kg,GHS,field survey,agent_5
2026-05-31,ghana,cape coast,market_1,tomates,244.11,kg,GHS,field survey,agent_9
2026-05-31,togo,lome,market_3,blé,844.64,kg,XOF,field survey,agent_1
2026-05-31,togo,lome,market_4,riz,129.8,kg,XOF,field survey,agent_5
2026-05-31,togo,lome,market_4,huile,962.66,litre,XOF,field survey,agent_8
2026-05-31,togo,lome,market_5,sucre,462.99,kg,XOF,field survey,agent_5
2026-05-31,togo,lome,market_4,wheat,794.97,kg,XOF,field survey,agent_9
2026-05-31,togo,lome,market_1,lait,949.13,litre,XOF,field survey,agent_4
2026-05-31,togo,lome,market_2,œufs,975.69,douzaine,XOF,field survey,agent_6
2026-05-31,togo,lome,market_5,poisson,766.33,kg,XOF,field survey,agent_5
2026-05-31,togo,lome,market_2,haricots,755.47,kg,XOF,field survey,agent_5
